Date,BTC-USD,SPY,QQQ,AAPL,PG,GLD,EURUSD=X
2018-11-06,4700040000.0,60085900.0,34410400.0,127531600.0,8857800.0,7270800.0,0.0
2018-11-07,4941260000.0,102752100.0,51169600.0,133697600.0,9019800.0,8392100.0,0.0
2018-11-08,4665260000.0,65584900.0,40296500.0,101450400.0,6614400.0,7638800.0,0.0
2018-11-09,4346820000.0,98812600.0,50602700.0,137463200.0,10713500.0,14159200.0,0.0
2018-11-10,3705320000.0,,,,,,
2018-11-11,3939060000.0,,,,,,
2018-11-12,4295770000.0,99673600.0,62578400.0,204542000.0,12522100.0,7498600.0,0.0
2018-11-13,4503800000.0,98176600.0,64128100.0,187531600.0,13438700.0,9309000.0,0.0
2018-11-14,7398940000.0,125335900.0,75270700.0,243204000.0,11623000.0,13950200.0,0.0
2018-11-15,7032140000.0,135101400.0,73254300.0,185915200.0,12506000.0,8910600.0,0.0
2018-11-16,5279320000.0,126668000.0,65390700.0,147713200.0,13013500.0,8577000.0,0.0
2018-11-17,4303150000.0,,,,,,
2018-11-18,4159680000.0,,,,,,
2018-11-19,7039560000.0,103061700.0,67280500.0,167701200.0,9458300.0,8508300.0,0.0
2018-11-20,8428290000.0,136021300.0,102652800.0,271300800.0,12074000.0,9075100.0,0.0
2018-11-21,6120120000.0,75563700.0,42965800.0,124496800.0,8911800.0,8834200.0,0.0
2018-11-22,4569370000.0,,,,,,0.0
2018-11-23,4871490000.0,42807900.0,23503700.0,94496000.0,4399600.0,3726600.0,0.0
2018-11-24,4679500000.0,,,,,,
2018-11-25,6825640000.0,,,,,,
2018-11-26,6476900000.0,79981400.0,42012600.0,179994000.0,8171400.0,4018600.0,0.0
2018-11-27,5998720000.0,75502400.0,36608100.0,165549600.0,9023400.0,9671100.0,0.0
2018-11-28,7280280000.0,127629600.0,70141000.0,184250000.0,8093700.0,13788800.0,0.0
2018-11-29,6503347767.0,82346400.0,44885700.0,167080000.0,6126900.0,6479300.0,0.0
2018-11-30,6048016717.0,98204200.0,36722800.0,158126000.0,16291800.0,8169600.0,0.0
2018-12-01,5375314093.0,,,,,,
2018-12-02,5262697895.0,,,,,,
2018-12-03,5089570994.0,103176300.0,50771700.0,163210000.0,13934700.0,8469500.0,0.0
2018-12-04,5028069239.0,177986000.0,70594700.0,165377200.0,11123600.0,7186100.0,0.0
2018-12-05,5302481574.0,,,,,,0.0
2018-12-06,5878333109.0,204185400.0,71715500.0,172393600.0,14199200.0,9267600.0,0.0
